Area,Bedrooms,Bathrooms,Floors,AccessWidth,FacadeWidth,Distribute,GDP_USD,LegalStatus_no,LegalStatus_yes,Furnishing_no,Furnishing_yes
-1.1755921851717406,-0.6394499793817324,0.21622408505060686,0.7410982186718975,0.8067508119793495,0.3584258826549668,-0.30198196835847446,-0.10116749482083957,False,True,False,True
-0.06727066205109664,0.17396665735739414,0.21622408505060686,0.17378766912459756,0.11966237652401965,0.059869851592979716,0.2347054499153086,-0.10116749482083957,False,True,False,True
0.07019187750133747,-0.6394499793817324,0.21622408505060686,0.17378766912459756,-1.2545144943866395,-2.179300381371921,-0.2469903875834197,-3.355075158371424,False,True,False,True
-3.0574629717758777,-0.6394499793817324,-0.573324427983187,0.7410982186718975,0.11966237652401965,-0.6865202260619871,0.10483746791289816,-0.10116749482083957,True,False,True,False
-0.47578877253632146,-0.6394499793817324,-1.5912294993735216,0.17378766912459756,2.1809276828900086,-0.6865202260619871,-0.36506601217231605,-3.441430767454124,False,True,False,True
-1.8453415149807246,-1.6881264141058743,-1.5912294993735216,-1.41569396122936,0.11966237652401965,0.059869851592979716,0.012323214049856772,0.7666355931741605,False,True,False,True
-1.1755921851717406,-1.6881264141058743,-1.5912294993735216,-2.677336508320234,0.11966237652401965,0.059869851592979716,0.11619056846000626,0.7666355931741605,False,True,False,True
-0.21274513538656534,-1.6881264141058743,-1.5912294993735216,-1.41569396122936,0.11966237652401965,0.059869851592979716,0.11619056846000626,0.7666355931741605,False,True,True,False
0.6627067198439118,-0.6394499793817324,-1.5912294993735216,-0.520544328418976,-0.22388184120364518,-0.6865202260619871,-0.31216934876012054,0.7666355931741605,True,False,True,False
0.5913702825989693,-0.6394499793817324,-0.573324427983187,-1.41569396122936,0.11966237652401965,1.5526500069029139,-0.03501516055281693,0.7666355931741605,False,True,True,False
-0.5892903832293697,2.700669513234971,2.668785776847168,1.2207524538796524,-1.2545144943866395,0.059869851592979716,-0.25180531861902355,-0.10116749482083957,False,True,False,True
0.15780105763784336,-0.6394499793817324,-0.573324427983187,-0.520544328418976,2.1809276828900086,0.059869851592979716,-0.31216934876012054,0.7666355931741605,False,True,False,True
0.6627067198439118,-0.6394499793817324,-0.573324427983187,0.17378766912459756,-1.2545144943866395,-1.731466334778941,0.151821058123475,-0.10116749482083957,False,True,False,True
-1.032890177913159,0.17396665735739414,-0.573324427983187,0.17378766912459756,0.11966237652401965,0.8062599292479466,-0.25760013035660995,-0.10116749482083957,False,True,False,True
0.5913702825989693,0.17396665735739414,0.21622408505060686,0.17378766912459756,0.11966237652401965,2.2990400845578804,0.004180067526484573,-0.10116749482083957,False,True,True,False
-0.5892903832293697,0.838576441771702,-0.573324427983187,0.7410982186718975,-0.9109702766589749,-0.9850762571239742,-0.18084844019959812,-0.10116749482083957,False,True,False,True
0.6837161463139463,1.4004960078880326,1.4067633255386895,0.7410982186718975,2.1809276828900086,-1.6866829301196427,-0.08017414531832273,0.7666355931741605,False,True,False,True
-0.16330578824038172,2.3166028629251385,0.21622408505060686,1.2207524538796524,0.11966237652401965,0.059869851592979716,0.2347054499153086,-0.10116749482083957,False,True,False,True
0.28370700143244726,0.17396665735739414,-0.573324427983187,-0.520544328418976,2.1809276828900086,0.059869851592979716,0.15492964517804017,0.7666355931741605,False,True,True,False
1.5426119404432963,0.17396665735739414,0.21622408505060686,0.7410982186718975,0.11966237652401965,-0.6865202260619871,0.004180067526484573,-0.10116749482083957,False,True,False,True
0.025206778540544858,0.17396665735739414,-0.573324427983187,-0.520544328418976,-1.2545144943866395,-0.6865202260619871,-0.08112023703058183,-2.60831148966447,False,True,False,True
1.5672092373952569,0.17396665735739414,0.21622408505060686,1.6362478514822825,0.11966237652401965,2.2990400845578804,-0.30198196835847446,-0.10116749482083957,False,True,True,False
-1.5727139679977948,0.17396665735739414,-0.573324427983187,-0.520544328418976,0.11966237652401965,0.059869851592979716,0.012323214049856772,0.7666355931741605,False,True,False,True
0.24243985616795707,0.17396665735739414,0.8613321924230389,0.7410982186718975,0.11966237652401965,0.059869851592979716,-0.31216934876012054,0.7666355931741605,False,True,True,False
0.20047911305328836,0.17396665735739414,-0.573324427983187,-0.520544328418976,2.1809276828900086,0.059869851592979716,0.26327404072655813,0.7666355931741605,False,True,True,False
1.3897107721548445,-1.6881264141058743,0.21622408505060686,0.17378766912459756,-0.56742605893131,-0.6865202260619871,-0.31216934876012054,0.7666355931741605,False,True,True,False
-0.4209161143323905,-0.6394499793817324,0.21622408505060686,0.7410982186718975,-0.56742605893131,0.8062599292479466,-0.30198196835847446,-0.10116749482083957,False,True,False,True
-1.032890177913159,0.17396665735739414,0.8613321924230389,1.2207524538796524,-1.2545144943866395,0.059869851592979716,0.004180067526484573,-0.10116749482083957,False,True,False,True
0.9292642287147145,0.17396665735739414,0.21622408505060686,-0.520544328418976,-0.56742605893131,-0.5372422105309943,0.012323214049856772,0.7666355931741605,False,True,False,True
